date,RB,L,A,BU,SC,RM,EG,FB,CS,SP,RR,UR,AG,PB,WR,SA,AL,JR,LU,V,JD,SS,MA,OI,SF,LH,RS,FG,CF,BC,Y,EB,PP,CU,AU,B,PG,C,FU,ZC,PK,WH,M,BB,HC,SR,CY,RI,RU,P,PF,NI,JM,SI,LR,CJ,SN,TA,J,I,ZN,SM,AP,NR
2010-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-29,1320790.8,281638.5,381493.8,,,,,,,,,,,,1640.4,,216359.0,,,64825.6,,,,,,,,,222080.2,,878480.9,,,333347.5,42743.1,63.8,,144180.1,250519.6,,,,762319.4,,,2106890.6,,,981111.0,672828.8,,,,,,,,529078.3,,,497228.3,,,
2010-02-01,1288115.3,286073.6,385613.9,,,,,,,,,,,,1521.3,,228021.8,,,59033.8,,,,,,,,,207792.2,,864827.9,,,349758.2,41246.5,72.0,,138971.6,250093.7,,,,754184.8,,,2161910.5,,,1024944.5,669534.2,,,,,,,,521401.1,,,528968.6,,,
2010-02-02,1344736.8,292402.3,391642.8,,,,,,,,,,,,1493.9,,227025.9,,,49399.5,,,,,,,,,203452.8,,853306.7,,,359208.3,39220.1,76.1,,137322.9,232930.6,,,,744774.7,,,2188473.9,,,1047702.9,656176.6,,,,,,,,518911.6,,,545978.1,,,
2010-02-03,1343120.6,297046.3,363194.1,,,,,,,,,,,,1405.8,,218806.7,,,47343.1,,,,,,,,,197695.2,,832055.8,,,369426.2,36659.2,76.0,,134854.4,215790.2,,,,709862.5,,,2200787.5,,,1076892.0,641754.1,,,,,,,,518199.4,,,577096.4,,,
2010-02-04,1290932.5,296955.9,340453.4,,,,,,,,,,,,1250.7,,204270.4,,,44093.7,,,,,,,,,192259.4,,785576.2,,,362595.1,33357.3,68.9,,129841.4,199942.8,,,,668109.4,,,2204488.4,,,1090376.6,615544.6,,,,,,,,510587.2,,,607465.5,,,
2010-02-05,1257385.6,297491.6,341079.4,,,,,,,,,,,,1201.3,,195567.9,,,43077.6,,,,,,,,,189413.1,,761091.3,,,355795.2,32456.5,65.9,,101499.4,193600.0,,,,656092.5,,,2205672.1,,,1059612.4,599139.2,,,,,,,,504321.1,,,617689.0,,,
2010-02-08,1229755.2,299679.0,336515.9,,,,,,,,,,,,1154.6,,185347.6,,,43838.8,,,,,,,,,190724.3,,746812.6,,,354475.7,30809.2,62.3,,90882.7,181652.9,,,,650707.3,,,2187756.6,,,1061130.8,587764.6,,,,,,,,499457.8,,,635700.1,,,
2010-02-09,1201823.4,301500.0,321199.8,,,,,,,,,,,,1086.0,,166343.0,,,44585.1,,,,,,,,,190281.0,,729674.5,,,360930.7,29704.3,59.4,,83057.9,173808.2,,,,640296.1,,,2169128.5,,,1071965.0,580539.7,,,,,,,,488122.6,,,656036.1,,,
2010-02-10,1165386.0,301702.9,321255.8,,,,,,,,,,,,1026.2,,151795.1,,,44989.6,,,,,,,,,185163.0,,711652.3,,,360432.3,27994.0,57.3,,74911.2,163339.5,,,,632117.3,,,2138560.7,,,1055295.0,575170.0,,,,,,,,478891.2,,,675491.7,,,
2010-02-11,1136435.8,290144.2,323924.5,,,,,,,,,,,,991.1,,146036.6,,,45813.8,,,,,,,,,179560.3,,689735.7,,,364188.7,27239.8,54.8,,70934.7,156512.7,,,,630190.7,,,2076471.2,,,1057696.7,563214.1,,,,,,,,455475.1,,,690107.8,,,
2010-02-12,1102577.0,282361.8,314917.3,,,,,,,,,,,,952.5,,138485.3,,,46435.4,,,,,,,,,171359.1,,660031.5,,,367029.6,26631.8,49.2,,67958.2,150851.1,,,,591316.0,,,1995424.3,,,1033154.8,542166.4,,,,,,,,441282.8,,,686832.9,,,
2010-02-22,1097918.7,267004.1,310986.2,,,,,,,,,,,,990.0,,136274.1,,,47804.6,,,,,,,,,172189.1,,642377.0,,,370451.5,26284.7,59.1,,66297.1,145653.0,,,,582144.0,,,1965785.2,,,1026703.4,535663.7,,,,,,,,426941.1,,,688618.5,,,
2010-02-23,1093474.6,257802.5,319729.4,,,,,,,,,,,,976.4,,131944.5,,,46501.2,,,,,,,,,175294.0,,632542.8,,,373520.3,26309.1,60.7,,67625.4,140552.1,,,,621593.8,,,1984082.0,,,1020957.5,534209.9,,,,,,,,419573.8,,,689660.9,,,
2010-02-24,1086233.4,244343.4,313165.8,,,,,,,,,,,,983.9,,130471.8,,,44792.7,,,,,,,,,171663.9,,603992.6,,,362629.1,25509.1,52.5,,66758.9,136004.8,,,,622495.8,,,2004200.3,,,1007398.3,518525.5,,,,,,,,418513.2,,,671612.7,,,
2010-02-25,1084718.8,233790.0,309886.2,,,,,,,,,,,,1020.1,,130486.5,,,44030.0,,,,,,,,,162515.2,,581241.7,,,362295.7,24819.8,49.8,,64644.5,131226.8,,,,634986.2,,,1940734.9,,,1006653.1,503389.0,,,,,,,,428840.2,,,671982.1,,,
2010-02-26,1059533.0,217341.4,304996.8,,,,,,,,,,,,1089.4,,128693.5,,,39360.3,,,,,,,,,160146.7,,539320.3,,,354651.6,24677.3,48.7,,58548.9,122460.8,,,,628804.8,,,1859600.7,,,990582.7,479110.9,,,,,,,,412913.6,,,665748.2,,,
2010-03-01,1042015.2,206589.7,309238.5,,,,,,,,,,,,1101.1,,128562.1,,,38285.6,,,,,,,,,156896.3,,517227.3,,,360885.6,24083.1,47.4,,57119.7,117215.5,,,,653124.5,,,1820722.3,,,970966.2,456300.0,,,,,,,,406507.1,,,664261.8,,,
2010-03-02,1022363.2,200866.9,307173.1,,,,,,,,,,,,1092.4,,128362.2,,,37151.7,,,,,,,,,148969.3,,500196.3,,,361147.6,23419.8,44.2,,55350.6,109709.5,,,,656692.5,,,1806128.6,,,976072.5,439480.7,,,,,,,,401566.0,,,648281.3,,,
2010-03-03,961457.5,188306.9,295701.9,,,,,,,,,,,,1076.6,,122326.6,,,36113.1,,,,,,,,,155862.6,,476033.3,,,358841.4,23621.8,42.5,,52851.2,105630.8,,,,663852.0,,,1769503.2,,,959595.1,425099.4,,,,,,,,389467.7,,,640942.4,,,
2010-03-04,883381.4,182045.6,290630.4,,,,,,,,,,,,996.6,,110514.1,,,34979.9,,,,,,,,,158090.0,,454667.0,,,353252.4,23338.3,40.3,,50407.3,96802.9,,,,683808.2,,,1748595.5,,,964637.9,410155.1,,,,,,,,371499.2,,,650381.4,,,
2010-03-05,833319.4,179416.2,288268.9,,,,,,,,,,,,994.7,,100277.3,,,33666.8,,,,,,,,,156751.7,,442940.6,,,344621.1,22922.5,39.1,,48252.7,89237.3,,,,696372.9,,,1705932.6,,,971864.9,405221.0,,,,,,,,356916.4,,,638278.5,,,
2010-03-08,788945.0,181602.0,278145.3,,,,,,,,,,,,976.4,,89011.0,,,34675.6,,,,,,,,,156775.4,,433468.4,,,329484.9,22701.5,29.2,,46059.9,80793.3,,,,684106.0,,,1621297.1,,,968761.1,401723.5,,,,,,,,345113.2,,,618017.1,,,
2010-03-09,727967.6,177570.5,270301.6,,,,,,,,,,,,910.8,,82797.5,,,34204.6,,,,,,,,,171818.1,,435055.4,,,320888.1,22159.1,23.8,,43948.0,74645.9,,,,680902.4,,,1518095.2,,,991065.7,418862.5,,,,,,,,328083.3,,,607843.9,,,
2010-03-10,729178.6,173157.1,261646.5,,,,,,,,,,,,855.8,,73996.0,,,32975.3,,,,,,,,,176012.6,,431506.6,,,307426.7,21987.5,20.4,,40069.9,68067.7,,,,671208.4,,,1456521.1,,,1011948.6,421427.4,,,,,,,,314856.4,,,586606.4,,,
2010-03-11,780526.9,172170.8,272428.7,,,,,,,,,,,,880.5,,67677.5,,,33125.7,,,,,,,,,176602.9,,440791.2,,,304378.3,22073.4,17.3,,38740.7,64614.3,,,,678457.2,,,1406000.7,,,1047586.0,431958.7,,,,,,,,304160.9,,,563754.0,,,
2010-03-12,812699.1,174086.6,260125.0,,,,,,,,,,,,862.1,,61201.8,,,32403.9,,,,,,,,,178803.5,,429148.5,,,299177.3,21036.9,16.8,,39095.9,57446.6,,,,672104.2,,,1388405.0,,,1099582.6,422090.3,,,,,,,,295334.2,,,549478.4,,,
2010-03-15,854676.8,177908.1,259508.0,,,,,,,,,,,,887.2,,58784.5,,,32402.1,,,,,,,,,184062.0,,428841.1,,,302186.1,21046.0,17.0,,42147.2,53848.4,,,,676674.6,,,1368558.2,,,1121477.6,418927.9,,,,,,,,294928.3,,,543646.6,,,
2010-03-16,974307.2,185115.1,262833.0,,,,,,,,,,,,959.0,,55311.2,,,32248.9,,,,,,,,,196631.0,,432838.6,,,299431.8,21138.9,17.4,,42965.6,49503.1,,,,685611.8,,,1370316.8,,,1139298.4,416155.8,,,,,,,,288952.6,,,537241.6,,,
2010-03-17,1105637.8,196016.8,256250.5,,,,,,,,,,,,1044.6,,54725.1,,,32625.0,,,,,,,,,206472.1,,430855.5,,,295796.0,21449.5,18.0,,42459.4,46200.2,,,,687887.7,,,1352143.8,,,1171248.1,410732.3,,,,,,,,286628.9,,,525012.3,,,
2010-03-18,1186076.5,209269.3,250563.3,,,,,,,,,,,,1086.1,,55492.6,,,32601.9,,,,,,,,,217787.8,,435576.5,,,299093.5,21603.0,17.9,,42728.1,45805.6,,,,688671.8,,,1317054.7,,,1234473.5,414599.3,,,,,,,,294050.7,,,524799.1,,,
2010-03-19,1240300.9,221760.1,255725.6,,,,,,,,,,,,1097.4,,58975.4,,,34150.1,,,,,,,,,233964.4,,439618.0,,,301044.3,21649.5,18.0,,44682.0,44693.3,,,,731099.8,,,1376194.4,,,1300742.4,418634.6,,,,,,,,296386.3,,,530636.0,,,
2010-03-22,1290042.5,234034.9,256271.7,,,,,,,,,,,,1160.6,,59286.5,,,34027.6,,,,,,,,,238689.3,,436893.0,,,301623.5,21685.1,7.3,,45563.0,43798.6,,,,727487.8,,,1385599.3,,,1351632.2,412340.9,,,,,,,,305526.5,,,540601.2,,,
2010-03-23,1308542.5,244951.2,247897.2,,,,,,,,,,,,1186.3,,60175.0,,,33953.6,,,,,,,,,244810.4,,431128.8,,,304398.5,21583.5,5.0,,44046.5,42389.4,,,,686505.4,,,1418771.1,,,1392041.7,405083.7,,,,,,,,302734.0,,,550103.5,,,
2010-03-24,1339807.5,256286.5,243588.3,,,,,,,,,,,,1342.9,,63511.7,,,33635.2,,,,,,,,,249021.6,,434264.2,,,309835.6,21861.5,5.3,,44205.2,42168.8,,,,668574.8,,,1463343.8,,,1441787.3,403456.6,,,,,,,,299847.7,,,566884.7,,,
2010-03-25,1368905.5,256141.7,237762.4,,,,,,,,,,,,1401.1,,67673.6,,,32779.5,,,,,,,,,250464.3,,434945.5,,,302091.2,21719.4,5.8,,44282.6,39007.0,,,,649393.0,,,1471743.7,,,1498537.9,394976.1,,,,,,,,289694.9,,,568828.2,,,
2010-03-26,1462392.4,254252.7,234661.0,,,,,,,,,,,,1462.8,,72163.3,,,32590.6,,,,,,,,,245256.0,,435500.0,,,295252.3,21047.7,5.8,,44673.7,38993.6,,,,652067.6,,,1567502.6,,,1547492.6,390893.4,,,,,,,,282774.2,,,564701.7,,,
2010-03-29,1524554.8,259928.5,217559.1,,,,,,,,,,,,1577.8,,73969.3,,,31766.8,,,,,,,,,243884.2,,424637.5,,,290533.2,21035.9,5.9,,46863.2,39942.4,,,,625230.9,,,1668759.4,,,1586913.1,384152.8,,,,,,,,281941.4,,,551359.3,,,
2010-03-30,1600807.7,264142.9,204572.4,,,,,,,,,,,,1852.6,,75978.8,,,30671.5,,,,,,,,,247106.9,,450637.0,,,291586.1,20571.6,5.7,,50067.4,41674.3,,,,651550.6,,,1717341.3,,,1606918.9,398205.7,,,,,,,,278053.2,,,554339.2,,,
2010-03-31,1659489.3,272465.5,199208.5,,,,,,,,,,,,1862.6,,77108.1,,,29696.4,,,,,,,,,241877.0,,476668.2,,,293345.4,19698.3,5.5,,53948.3,41461.7,,,,655256.9,,,1772044.8,,,1629222.2,396963.5,,,,,,,,273325.7,,,547356.3,,,
2010-04-01,1719381.2,270993.9,190370.2,,,,,,,,,,,,1900.8,,78952.7,,,28656.8,,,,,,,,,237568.6,,478335.5,,,290217.9,18921.4,5.5,,55324.7,38241.7,,,,634952.2,,,1836482.0,,,1624362.5,393357.5,,,,,,,,267650.4,,,556414.7,,,
2010-04-02,1759271.0,272315.3,182964.6,,,,,,,,,,,,1934.1,,79385.4,,,28861.5,,,,,,,,,238815.0,,467486.4,,,286719.3,18885.1,6.5,,55850.6,37912.3,,,,614355.0,,,1917990.1,,,1629904.0,368265.5,,,,,,,,265766.9,,,556914.4,,,
2010-04-06,1811189.9,270956.9,175780.9,,,,,,,,,,,,1990.1,,73895.7,,,28572.0,,,,,,,,,233201.5,,461173.1,,,288073.0,18278.7,6.5,,58295.5,37492.1,,,,602776.7,,,2010983.7,,,1663644.3,351250.7,,,,,,,,262623.8,,,553248.8,,,
2010-04-07,1813919.1,268797.8,171293.9,,,,,,,,,,,,2052.9,,71111.8,,,31297.9,,,,,,,,,213087.1,,471622.8,,,287638.7,17872.2,7.1,,62260.3,37225.2,,,,589675.2,,,2082179.3,,,1662340.0,329571.4,,,,,,,,259317.3,,,554208.8,,,
2010-04-08,1798562.5,263465.5,172491.1,,,,,,,,,,,,2132.9,,67231.2,,,31723.9,,,,,,,,,203081.5,,471279.6,,,288313.1,17667.7,9.4,,74288.0,37113.1,,,,586609.5,,,2156786.8,,,1662836.7,322081.0,,,,,,,,257241.0,,,549445.3,,,
2010-04-09,1754727.2,256287.2,151970.0,,,,,,,,,,,,2099.4,,63688.1,,,32323.8,,,,,,,,,199123.9,,460867.2,,,281412.4,17470.3,9.4,,76242.2,36549.7,,,,558546.9,,,2269910.6,,,1631906.2,298985.2,,,,,,,,256253.8,,,535583.2,,,
2010-04-12,1756784.8,252522.5,141864.1,,,,,,,,,,,,2194.0,,68766.4,,,34585.0,,,,,,,,,194552.2,,458911.4,,,282218.7,17240.6,10.0,,79810.9,36718.9,,,,537681.5,,,2398823.5,,,1606576.9,293120.6,,,,,,,,256114.4,,,529508.5,,,
2010-04-13,1773395.2,246087.6,135716.7,,,,,,,,,,,,2333.8,,79002.3,,,34732.0,,,,,,,,,185290.0,,458059.5,,,279605.8,16709.5,16.4,,82115.4,37082.5,,,,525019.9,,,2472333.3,,,1613220.5,281296.6,,,,,,,,251990.7,,,520823.6,,,
2010-04-14,1710068.6,245262.8,129613.9,,,,,,,,,,,,2397.5,,81866.6,,,36387.4,,,,,,,,,171288.7,,453015.9,,,274787.7,16209.3,16.7,,81940.1,37557.0,,,,515221.4,,,2536340.0,,,1603587.4,274438.5,,,,,,,,243558.4,,,503878.8,,,
2010-04-15,1639582.4,238139.3,123399.4,,,,,,,,,,,,2452.2,,83374.5,,,43175.0,,,,,,,,,156517.9,,445226.1,,,273974.7,15892.1,16.8,,82928.9,37955.2,,,,487214.0,,,2591265.4,,,1588707.2,263765.1,,,,,,,,249423.4,,,498061.2,,,
2010-04-16,1617109.3,228719.2,118962.8,,,,,,,,,,,,2477.7,,83252.3,,,46474.1,,,,,,,,,145074.7,,434556.3,,,269630.1,15639.9,17.4,,82743.0,36139.8,,,,474968.1,,,2642979.5,,,1549863.4,252837.6,,,,,,,,246289.8,,,491416.5,,,
2010-04-19,1652785.5,222545.2,109612.1,,,,,,,,,,,,2498.8,,82536.2,,,48039.1,,,,,,,,,131922.2,,429723.1,,,273617.0,15997.9,20.7,,88514.3,35678.7,,,,442663.9,,,2686053.3,,,1518758.0,245953.4,,,,,,,,247047.7,,,490599.9,,,
2010-04-20,1634600.3,214006.2,102447.0,,,,,,,,,,,,2386.6,,82387.2,,,48868.3,,,,,,,,,123900.3,,420773.2,,,276509.9,16091.8,20.8,,90676.3,34631.4,,,,437972.8,,,2671322.3,,,1501039.3,233999.0,,,,,,,,243241.2,,,482615.7,,,
2010-04-21,1643669.2,206513.2,95047.6,,,,,,,,,,,,2376.5,,81469.4,,,50510.6,,,,,,,,,116559.4,,409849.6,,,280887.0,16156.9,21.0,,90608.2,34231.3,,,,427677.3,,,2642722.1,,,1482515.5,225707.4,,,,,,,,241999.6,,,475729.6,,,
2010-04-22,1626074.2,200016.1,90439.8,,,,,,,,,,,,2254.6,,78628.6,,,52118.1,,,,,,,,,108580.5,,395137.1,,,282942.1,15872.2,20.9,,90104.0,32215.1,,,,416540.8,,,2600252.4,,,1454024.1,214680.1,,,,,,,,242618.3,,,465442.7,,,
2010-04-23,1611074.1,199436.3,97397.2,,,,,,,,,,,,2155.6,,74923.7,,,53271.6,,,,,,,,,101913.9,,377098.3,,,284074.7,15586.6,30.9,,90133.2,30708.9,,,,409118.5,,,2578897.9,,,1406285.6,208084.0,,,,,,,,244793.7,,,450701.9,,,
2010-04-26,1544880.7,202030.5,99945.4,,,,,,,,,,,,2012.2,,71823.6,,,53939.3,,,,,,,,,92858.5,,386563.7,,,283762.0,15576.6,34.1,,92016.2,28342.9,,,,388695.3,,,2638775.9,,,1364216.5,200813.3,,,,,,,,247259.8,,,441396.0,,,
2010-04-27,1537381.5,201813.2,103088.9,,,,,,,,,,,,1893.4,,72099.9,,,56505.8,,,,,,,,,88972.9,,405899.4,,,274215.7,15332.6,35.4,,94128.6,25757.7,,,,380192.6,,,2650287.8,,,1367092.2,194707.1,,,,,,,,244165.8,,,441002.0,,,
2010-04-28,1532073.2,199241.0,102023.8,,,,,,,,,,,,1659.6,,76338.3,,,57703.3,,,,,,,,,83680.9,,383894.8,,,263500.6,15637.2,35.9,,97379.1,22247.0,,,,330210.0,,,2666581.6,,,1347941.3,176746.6,,,,,,,,242480.2,,,427671.8,,,
2010-04-29,1553622.5,193814.9,91608.9,,,,,,,,,,,,1622.9,,78165.5,,,58796.5,,,,,,,,,77108.1,,357107.2,,,259382.5,15711.4,36.4,,99059.5,21209.6,,,,303139.4,,,2725728.0,,,1326165.5,171686.3,,,,,,,,236930.8,,,414297.6,,,
2010-04-30,1569896.4,193034.8,91886.9,,,,,,,,,,,,1598.7,,78371.8,,,58928.3,,,,,,,,,76790.3,,355957.4,,,262492.0,15949.2,39.3,,99253.9,19937.4,,,,284002.7,,,2723003.7,,,1343337.6,168309.5,,,,,,,,234663.4,,,382337.7,,,
2010-05-04,1623419.4,191186.8,94103.0,,,,,,,,,,,,1541.0,,79287.0,,,58453.3,,,,,,,,,75108.4,,358364.5,,,262764.3,16187.8,38.5,,99668.7,19915.4,,,,279916.8,,,2741866.1,,,1329525.0,169839.7,,,,,,,,231329.2,,,357031.6,,,
2010-05-05,1671093.7,183845.0,118160.2,,,,,,,,,,,,1510.2,,79750.4,,,57638.3,,,,,,,,,75943.9,,365821.2,,,261203.2,16851.8,43.5,,100069.2,18964.3,,,,319387.5,,,2727642.8,,,1285750.1,171473.7,,,,,,,,226422.3,,,334266.0,,,
2010-05-06,1713112.2,182401.4,136278.6,,,,,,,,,,,,1438.6,,81032.0,,,54686.5,,,,,,,,,77138.2,,357173.1,,,272042.2,17473.9,47.8,,98951.1,18994.6,,,,376818.1,,,2753768.3,,,1291447.7,164154.5,,,,,,,,226451.8,,,327473.9,,,
2010-05-07,1778182.6,187327.7,148129.9,,,,,,,,,,,,1423.4,,82874.3,,,59402.4,,,,,,,,,81574.6,,363058.7,,,287800.4,18455.3,45.8,,90419.7,20116.3,,,,419997.6,,,2722563.3,,,1302735.6,159648.5,,,,,,,,230081.0,,,328706.8,,,
2010-05-10,1856478.7,190410.9,158381.8,,,,,,,,,,,,1445.8,,83653.8,,,59568.1,,,,,,,,,79384.1,,358432.0,,,302148.2,19389.1,47.3,,95117.1,20184.9,,,,454515.3,,,2668309.2,,,1307987.7,159151.9,,,,,,,,232633.1,,,349795.9,,,
2010-05-11,1919137.3,191205.4,165717.5,,,,,,,,,,,,1358.0,,77192.1,,,59516.3,,,,,,,,,81850.0,,363337.3,,,314788.9,20558.9,47.5,,96068.8,20435.9,,,,471671.5,,,2599305.0,,,1314584.4,157432.9,,,,,,,,237694.3,,,374070.8,,,
2010-05-12,1996164.9,200555.2,172544.3,,,,,,,,,,,,1198.7,,63420.8,,,62256.3,,,,,,,,,83665.7,,370680.2,,,328890.4,22484.5,48.3,,93990.3,20219.0,,,,508177.8,,,2598384.1,,,1321225.7,156480.7,,,,,,,,241928.7,,,402144.0,,,
2010-05-13,2062616.6,201568.4,175186.4,,,,,,,,,,,,1039.7,,57519.0,,,62798.9,,,,,,,,,87255.5,,381205.6,,,337096.0,23972.0,48.3,,96681.6,19717.0,,,,527360.8,,,2573315.4,,,1317322.0,166140.7,,,,,,,,249058.6,,,418364.2,,,
2010-05-14,2111752.8,210182.1,181377.8,,,,,,,,,,,,901.9,,53135.3,,,57113.6,,,,,,,,,91277.8,,389875.1,,,341192.3,25267.8,47.8,,98075.2,19694.3,,,,556449.9,,,2573830.3,,,1347328.0,172271.5,,,,,,,,262111.5,,,436288.1,,,
2010-05-17,2193912.8,213634.7,194583.7,,,,,,,,,,,,839.2,,50259.0,,,57336.1,,,,,,,,,117391.4,,418890.6,,,348757.3,28097.6,64.6,,106746.7,21242.3,,,,598337.9,,,2587654.0,,,1371105.7,183564.3,,,,,,,,268478.8,,,431975.6,,,
2010-05-18,2280007.7,223045.8,202620.8,,,,,,,,,,,,953.2,,52610.7,,,57366.8,,,,,,,,,130283.7,,433812.9,,,364832.3,29866.5,65.0,,103540.1,20737.1,,,,615513.0,,,2572095.2,,,1406219.6,189387.3,,,,,,,,273672.6,,,464986.2,,,
2010-05-19,2388221.0,234697.5,209613.5,,,,,,,,,,,,1002.2,,56780.5,,,58245.9,,,,,,,,,144951.7,,443659.1,,,385367.9,32590.8,67.3,,107036.4,22146.8,,,,636662.2,,,2640988.9,,,1442633.2,193403.5,,,,,,,,281985.5,,,524497.7,,,
2010-05-20,2479993.6,243985.7,216476.4,,,,,,,,,,,,1028.1,,57487.5,,,57892.0,,,,,,,,,157534.1,,457639.3,,,395681.3,34876.3,67.5,,113245.5,23310.0,,,,659897.0,,,2643865.4,,,1481318.3,200166.0,,,,,,,,289057.5,,,558376.8,,,
2010-05-21,2586835.3,248567.6,231627.2,,,,,,,,,,,,1040.2,,58720.8,,,59592.4,,,,,,,,,166492.6,,475057.8,,,410756.6,37737.2,68.1,,118696.8,27343.9,,,,701776.6,,,2642517.0,,,1509505.0,208667.1,,,,,,,,305586.7,,,590079.8,,,
2010-05-24,2664471.5,255320.7,228461.3,,,,,,,,,,,,1065.5,,60060.0,,,61282.6,,,,,,,,,178169.5,,488350.0,,,419558.6,39115.3,69.2,,122617.6,32137.4,,,,726468.5,,,2653198.5,,,1535507.0,212153.8,,,,,,,,319785.6,,,614043.9,,,
2010-05-25,2756035.7,264326.3,227933.8,,,,,,,,,,,,1069.9,,60359.8,,,64893.8,,,,,,,,,188867.8,,481143.5,,,429403.2,40896.3,66.9,,126099.3,35987.7,,,,764367.0,,,2555350.2,,,1583287.2,217179.6,,,,,,,,354826.5,,,640290.0,,,
2010-05-26,2817023.9,264821.7,233780.9,,,,,,,,,,,,1063.2,,59709.3,,,65267.5,,,,,,,,,196663.0,,468332.4,,,430858.6,42210.6,65.9,,122210.5,39016.9,,,,785935.1,,,2507592.6,,,1590932.3,223174.1,,,,,,,,376719.9,,,659228.7,,,
2010-05-27,2880791.3,265572.1,235036.6,,,,,,,,,,,,1049.1,,55295.8,,,66276.2,,,,,,,,,201355.3,,457179.4,,,429303.1,43556.9,88.5,,116961.0,42705.6,,,,805774.2,,,2468757.7,,,1616468.4,213224.1,,,,,,,,397497.4,,,667129.0,,,
2010-05-28,2932005.2,265691.8,242349.3,,,,,,,,,,,,1069.0,,55173.3,,,67285.5,,,,,,,,,210883.8,,448613.1,,,434316.5,45257.9,99.3,,117323.2,46794.3,,,,832681.0,,,2482059.4,,,1628974.0,206126.9,,,,,,,,415922.5,,,718163.2,,,
2010-05-31,2966535.6,267802.8,244922.4,,,,,,,,,,,,1090.0,,54917.2,,,68116.2,,,,,,,,,215520.1,,439282.5,,,432799.4,45845.8,97.4,,118563.8,48131.1,,,,863807.4,,,2479365.7,,,1635170.5,203708.5,,,,,,,,427995.6,,,786837.1,,,
2010-06-01,2993340.3,274069.9,248224.1,,,,,,,,,,,,1188.2,,54161.4,,,71145.4,,,,,,,,,219390.9,,449398.7,,,441728.7,46995.2,98.8,,119259.4,49074.1,,,,889551.1,,,2423199.7,,,1638504.9,205154.1,,,,,,,,440882.2,,,865299.1,,,
2010-06-02,3038420.3,289500.7,230305.7,,,,,,,,,,,,1203.0,,54216.1,,,73863.8,,,,,,,,,229821.9,,446807.3,,,464002.3,47871.7,96.3,,122150.9,52127.0,,,,863246.9,,,2450565.1,,,1676122.9,202914.4,,,,,,,,459407.6,,,936390.2,,,
2010-06-03,3049308.8,298611.7,212671.5,,,,,,,,,,,,1222.3,,53697.5,,,75272.5,,,,,,,,,235840.1,,436194.3,,,468244.9,48178.6,90.3,,121399.4,53821.2,,,,808990.1,,,2466520.0,,,1679211.8,199678.4,,,,,,,,470876.2,,,1047168.0,,,
